Pos	Score	Topology
64.1	0.008624844	Bongo+MountainNyala
64.2	0.144409956	Bongo+MountainNyala
64.3	0.330669376	Bongo+MountainNyala
64.4	0.476565	Bongo+MountainNyala
64.5	0.312181003	Bongo+MountainNyala
64.6	0.166735063	Bongo+MountainNyala
64.7	0.202205856	Bongo+MountainNyala
64.8	0.435003431	Bongo+MountainNyala
64.9	0.165522871	Bongo+MountainNyala
65	0.486064578	Bongo+MountainNyala
65.1	0.227978379	Bongo+MountainNyala
65.2	0.238974867	Bongo+MountainNyala
65.3	0.303937608	Bongo+MountainNyala
65.4	0.154352619	Bongo+MountainNyala
65.5	0.424975963	Bongo+MountainNyala
65.6	0.238695036	Bongo+MountainNyala
65.7	0.317992682	Bongo+MountainNyala
65.8	0.196435479	Bongo+MountainNyala
65.9	0.442723824	Bongo+MountainNyala
66	0.447379521	Bongo+MountainNyala
66.1	0.557209988	Bongo+MountainNyala
66.2	0.377937535	Bongo+MountainNyala
66.3	0.448310661	Bongo+MountainNyala
66.4	0.357936366	Bongo+MountainNyala
66.5	0.355314023	Bongo+MountainNyala
66.6	0.339034968	Bongo+MountainNyala
66.7	0.574478837	Bongo+MountainNyala
66.8	0.427859807	Bongo+MountainNyala
66.9	0.250979968	Bongo+MountainNyala
67	0.312488939	Bongo+MountainNyala
67.1	0.513737261	Bongo+MountainNyala
67.2	0.419946344	Bongo+MountainNyala
67.3	0.410698492	Bongo+MountainNyala
67.4	0.482247151	Bongo+MountainNyala
67.5	0.434937445	Bongo+MountainNyala
67.6	0.352107579	Bongo+MountainNyala
67.7	0.574820988	Bongo+MountainNyala
67.8	0.455933296	Bongo+MountainNyala
67.9	0.365407477	Bongo+MountainNyala
68	0.433539514	Bongo+MountainNyala
68.1	0.377548949	Bongo+MountainNyala
68.2	0.445226414	Bongo+MountainNyala
68.3	0.592216921	Bongo+MountainNyala
68.4	0.318207748	Bongo+MountainNyala
68.5	0.38303314	Bongo+MountainNyala
68.6	0.29386615	Bongo+MountainNyala
68.7	0.38016396	Bongo+MountainNyala
68.8	0.769277612	Bongo+MountainNyala
68.9	0.451983896	Bongo+MountainNyala
69	0.230420359	Bongo+MountainNyala
69.1	0.136445658	Bongo+MountainNyala
69.2	0.097968092	Bongo+MountainNyala
69.3	0.253365249	Bongo+MountainNyala
69.4	0.303387723	Bongo+MountainNyala
69.5	0.39206837	Bongo+MountainNyala
69.6	0.336390629	Bongo+MountainNyala
69.7	0.162992665	Bongo+MountainNyala
69.8	0.176606852	Bongo+MountainNyala
69.9	0.281631808	Bongo+MountainNyala
70	0.379530981	Bongo+MountainNyala
70.1	0.357572219	Bongo+MountainNyala
70.2	0.405510016	Bongo+MountainNyala
70.3	0.119464705	Bongo+MountainNyala
70.4	0.033889078	Bongo+MountainNyala
70.5	0.204901761	Bongo+MountainNyala
70.6	0.225454526	Bongo+MountainNyala
70.7	0.250180801	Bongo+MountainNyala
70.8	0.242845328	Bongo+MountainNyala
70.9	0.241149725	Bongo+MountainNyala
71	0.155379316	Bongo+MountainNyala
71.1	0.294056777	Bongo+MountainNyala
71.2	0.16876744	Bongo+MountainNyala
71.3	0.148008895	Bongo+MountainNyala
71.4	0.195886816	Bongo+MountainNyala
71.5	0.311494257	Bongo+MountainNyala
71.6	0.184178898	Bongo+MountainNyala
71.7	0.149030705	Bongo+MountainNyala
71.8	0.26888424	Bongo+MountainNyala
71.9	0.28937664	Bongo+MountainNyala
72	0.171105798	Bongo+MountainNyala
72.1	0.210981295	Bongo+MountainNyala
72.2	0.289007606	Bongo+MountainNyala
72.3	0.080622747	Bongo+MountainNyala
72.4	0.252908233	Bongo+MountainNyala
72.5	0.104312793	Bongo+MountainNyala
72.6	0.136029212	Bongo+MountainNyala
72.7	0.222061611	Bongo+MountainNyala
72.8	0.250943309	Bongo+MountainNyala
72.9	0.126083127	Bongo+MountainNyala
73	0.155704849	Bongo+MountainNyala
73.1	0.116515852	Bongo+MountainNyala
73.2	0.121061817	Bongo+MountainNyala
73.3	0.092041303	Bongo+MountainNyala
73.4	0.092699455	Bongo+MountainNyala
73.5	0.158927422	Bongo+MountainNyala
73.6	0.153144093	Bongo+MountainNyala
73.7	0.154089163	Bongo+MountainNyala
73.8	0.110672647	Bongo+MountainNyala
73.9	0.114119329	Bongo+MountainNyala
74	0.228253566	Bongo+MountainNyala
74.1	0.199272889	Bongo+MountainNyala
74.2	0.554433677	Bongo+MountainNyala
74.3	0.130745667	Bongo+MountainNyala
74.4	0.256461715	Bongo+MountainNyala
74.5	0.171918406	Bongo+MountainNyala
74.6	0.264749101	Bongo+MountainNyala
74.7	0.084473657	Bongo+MountainNyala
74.8	0.312386294	Bongo+MountainNyala
74.9	0.202542875	Bongo+MountainNyala
75	0.117610491	Bongo+MountainNyala
75.1	0.215278712	Bongo+MountainNyala
75.2	0.081719586	Bongo+MountainNyala
75.3	0.32526339	Bongo+MountainNyala
75.4	0.176454595	Bongo+MountainNyala
75.5	0.193899652	Bongo+MountainNyala
75.6	0.197684575	Bongo+MountainNyala
75.7	0.153913199	Bongo+MountainNyala
75.8	0.279933273	Bongo+MountainNyala
75.9	0.090105462	Bongo+MountainNyala
76	0.148407746	Bongo+MountainNyala
76.1	0.313085259	Bongo+MountainNyala
76.2	0.554949347	Bongo+MountainNyala
76.3	0.430946498	Bongo+MountainNyala
76.4	0.352405739	Bongo+MountainNyala
76.5	0.119148948	Bongo+MountainNyala
76.6	0.253135519	Bongo+MountainNyala
76.7	0.341906592	Bongo+MountainNyala
76.8	0.472977303	Bongo+MountainNyala
76.9	0.269329036	Bongo+MountainNyala
77	0.052714225	Bongo+MountainNyala
77.1	0.502702892	Bongo+MountainNyala
77.2	0.458443218	Bongo+MountainNyala
77.3	0.248462714	Bongo+MountainNyala
77.4	0.343617347	Bongo+MountainNyala
77.5	0.393256123	Bongo+MountainNyala
77.6	0.400732122	Bongo+MountainNyala
77.7	0.142818709	Bongo+MountainNyala
77.8	0.385626156	Bongo+MountainNyala
77.9	0.37204765	Bongo+MountainNyala
78	0.658877709	Bongo+MountainNyala
78.1	0.256879628	Bongo+MountainNyala
78.2	0.226360005	Bongo+MountainNyala
78.3	0.394998649	Bongo+MountainNyala
78.4	0.480932313	Bongo+MountainNyala
78.5	0.320505048	Bongo+MountainNyala
78.6	0.413049558	Bongo+MountainNyala
78.7	0.506082855	Bongo+MountainNyala
78.8	0.412702519	Bongo+MountainNyala
78.9	0.235960517	Bongo+MountainNyala
79	0.299528749	Bongo+MountainNyala
79.1	0.068123728	Bongo+MountainNyala
79.2	0.5600865	Bongo+MountainNyala
79.3	0.2426046	Bongo+MountainNyala
79.4	0.701832321	Bongo+MountainNyala
79.5	0.298529179	Bongo+MountainNyala
79.6	0.319358842	Bongo+MountainNyala
79.7	0.29561112	Bongo+MountainNyala
79.8	0.318197973	Bongo+MountainNyala
79.9	0.439686012	Bongo+MountainNyala
80	0.428275277	Bongo+MountainNyala
80.1	0.400245779	Bongo+MountainNyala
80.2	0.328350081	Bongo+MountainNyala
80.3	0.39761366	Bongo+MountainNyala
80.4	0.323782366	Bongo+MountainNyala
80.5	0.296280758	Bongo+MountainNyala
80.6	0.308713059	Bongo+MountainNyala
80.7	0.469927271	Bongo+MountainNyala
80.8	0.382099557	Bongo+MountainNyala
80.9	0.535456517	Bongo+MountainNyala
81	0.285153519	Bongo+MountainNyala
81.1	0.515012995	Bongo+MountainNyala
81.2	0.453015237	Bongo+MountainNyala
81.3	0.377285004	Bongo+MountainNyala
81.4	0.455718229	Bongo+MountainNyala
81.5	0.276800147	Bongo+MountainNyala
81.6	0.347578967	Bongo+MountainNyala
81.7	0.581637124	Bongo+MountainNyala
81.8	0.440094149	Bongo+MountainNyala
81.9	0.353402865	Bongo+MountainNyala
82	0.306633269	Bongo+MountainNyala
82.1	0.395814924	Bongo+MountainNyala
82.2	0.357452466	Bongo+MountainNyala
82.3	0.23138938	Bongo+MountainNyala
82.4	0.106245946	Bongo+MountainNyala
82.5	0.034035958	Bongo+MountainNyala
82.6	0.183757075	Bongo+MountainNyala
82.7	0.661754221	Bongo+MountainNyala
82.8	0.33272717	Bongo+MountainNyala
82.9	0.32200318	Bongo+MountainNyala
83	0.304961617	Bongo+MountainNyala
83.1	0.522320363	Bongo+MountainNyala
83.2	0.336153568	Bongo+MountainNyala
83.3	0.44963283	Bongo+MountainNyala
83.4	0.267850455	Bongo+MountainNyala
83.5	0.520296784	Bongo+MountainNyala
83.6	0.331947554	Bongo+MountainNyala
83.7	0.533450046	Bongo+MountainNyala
83.8	0.478791426	Bongo+MountainNyala
83.9	0.24534914	Bongo+MountainNyala
84	0.452240509	Bongo+MountainNyala
84.1	0.310335832	Bongo+MountainNyala
84.2	0.291678827	Bongo+MountainNyala
84.3	0.273469063	Bongo+MountainNyala
84.4	0.272151782	Bongo+MountainNyala
84.5	0.36596225	Bongo+MountainNyala
84.6	0.437850616	Bongo+MountainNyala
84.7	0.245637524	Bongo+MountainNyala
84.8	0.206505961	Bongo+MountainNyala
84.9	0.466987217	Bongo+MountainNyala
85	0.342331837	Bongo+MountainNyala
85.1	0.629051919	Bongo+MountainNyala
85.2	0.277227836	Bongo+MountainNyala
85.3	0.628125667	Bongo+MountainNyala
85.4	0.416852321	Bongo+MountainNyala
85.5	0.234633215	Bongo+MountainNyala
85.6	0.105998131	Bongo+MountainNyala
85.7	0.546701064	Bongo+MountainNyala
85.8	0.737408692	Bongo+MountainNyala
85.9	0.34910887	Bongo+MountainNyala
86	0.224629209	Bongo+MountainNyala
86.1	0.080747877	Bongo+MountainNyala
86.2	0.297089701	Bongo+MountainNyala
86.3	0.330549623	Bongo+MountainNyala
86.4	0.341645091	Bongo+MountainNyala
86.5	0.246891263	Bongo+MountainNyala
86.6	0.394219034	Bongo+MountainNyala
86.7	0.277750838	Bongo+MountainNyala
86.8	0.236194157	Bongo+MountainNyala
86.9	0.62348219	Bongo+MountainNyala
87	0.302224409	Bongo+MountainNyala
87.1	0.564778856	Bongo+MountainNyala
87.2	0.333536113	Bongo+MountainNyala
87.3	0.433791239	Bongo+MountainNyala
87.4	0.276289365	Bongo+MountainNyala
87.5	0.406086785	Bongo+MountainNyala
87.6	0.643392933	Bongo+MountainNyala
87.7	0.271948935	Bongo+MountainNyala
87.8	0.190943467	Bongo+MountainNyala
87.9	0.226030562	Bongo+MountainNyala
88	0.364720731	Bongo+MountainNyala
88.1	0.292412008	Bongo+MountainNyala
88.2	0.334411041	Bongo+MountainNyala
88.3	0.173019399	Bongo+MountainNyala
88.4	0.291009189	Bongo+MountainNyala
88.5	0.164104166	Bongo+MountainNyala
88.6	0.374694432	Bongo+MountainNyala
88.7	0.245705955	Bongo+MountainNyala
88.8	0.363413225	Bongo+MountainNyala
88.9	0.381987136	Bongo+MountainNyala
89	0.351743433	Bongo+MountainNyala
89.1	0.384993177	Bongo+MountainNyala
89.2	0.380870257	Bongo+MountainNyala
89.3	0.225929383	Bongo+MountainNyala
89.4	0.393889102	Bongo+MountainNyala
89.5	0.545571966	Bongo+MountainNyala
89.6	0.217054964	Bongo+MountainNyala
89.7	0.264206547	Bongo+MountainNyala
89.8	0.284559643	Bongo+MountainNyala
89.9	0.49882681	Bongo+MountainNyala
90	0.639226023	Bongo+MountainNyala
90.1	0.286216631	Bongo+MountainNyala
90.2	0.257490612	Bongo+MountainNyala
90.3	0.241572526	Bongo+MountainNyala
90.4	0.228673434	Bongo+MountainNyala
90.5	0.450722825	Bongo+MountainNyala
90.6	0.288274425	Bongo+MountainNyala
90.7	0.333541	Bongo+MountainNyala
90.8	0.423565813	Bongo+MountainNyala
90.9	0.470726438	Bongo+MountainNyala
91	0.426928668	Bongo+MountainNyala
91.1	0.506996886	Bongo+MountainNyala
91.2	0.496637043	Bongo+MountainNyala
91.3	0.351755653	Bongo+MountainNyala
91.4	0.260117843	Bongo+MountainNyala
91.5	0.195961845	Bongo+MountainNyala
91.6	0.636229758	Bongo+MountainNyala
91.7	0.363466992	Bongo+MountainNyala
91.8	0.279586234	Bongo+MountainNyala
91.9	0.57353059	Bongo+MountainNyala
92	0.545273806	Bongo+MountainNyala
92.1	0.448687027	Bongo+MountainNyala
92.2	0.570101748	Bongo+MountainNyala
92.3	0.622587709	Bongo+MountainNyala
92.4	0.263101888	Bongo+MountainNyala
92.5	0.485937493	Bongo+MountainNyala
92.6	0.231701959	Bongo+MountainNyala
92.7	0.352689236	Bongo+MountainNyala
92.8	0.410933109	Bongo+MountainNyala
92.9	0.124575707	Bongo+MountainNyala
93	0.293533774	Bongo+MountainNyala
93.1	0.38799433	Bongo+MountainNyala
93.2	0.363481656	Bongo+MountainNyala
93.3	0.304978725	Bongo+MountainNyala
93.4	0.592769251	Bongo+MountainNyala
93.5	0.352994728	Bongo+MountainNyala
93.6	0.467295152	Bongo+MountainNyala
93.7	0.376544491	Bongo+MountainNyala
93.8	0.415429951	Bongo+MountainNyala
93.9	0.343302079	Bongo+MountainNyala
94	0.676283418	Bongo+MountainNyala
94.1	0.518392958	Bongo+MountainNyala
94.2	0.332289705	Bongo+MountainNyala
94.3	0.383507264	Bongo+MountainNyala
94.4	0.407396735	Bongo+MountainNyala
94.5	0.404180515	Bongo+MountainNyala
94.6	0.416480843	Bongo+MountainNyala
94.7	0.190380629	Bongo+MountainNyala
94.8	0.449180702	Bongo+MountainNyala
94.9	0.265709568	Bongo+MountainNyala
95	0.25369518	Bongo+MountainNyala
95.1	0.421004568	Bongo+MountainNyala
95.2	0.377698029	Bongo+MountainNyala
95.3	0.422001694	Bongo+MountainNyala
95.4	0.557444605	Bongo+MountainNyala
95.5	0.237356982	Bongo+MountainNyala
95.6	0.466021862	Bongo+MountainNyala
95.7	0.143087787	Bongo+MountainNyala
95.8	0.239448502	Bongo+MountainNyala
95.9	0.510963394	Bongo+MountainNyala
96	0.4339281	Bongo+MountainNyala
96.1	0.374921718	Bongo+MountainNyala
96.2	0.24723097	Bongo+MountainNyala
96.3	0.324190503	Bongo+MountainNyala
96.4	0.288193775	Bongo+MountainNyala
96.5	0.47324858	Bongo+MountainNyala
96.6	0.314661598	Bongo+MountainNyala
96.7	0.30562148	Bongo+MountainNyala
96.8	0.398363949	Bongo+MountainNyala
96.9	0.329141916	Bongo+MountainNyala
97	0.4648781	Bongo+MountainNyala
97.1	0.213023692	Bongo+MountainNyala
97.2	0.281289657	Bongo+MountainNyala
97.3	0.392364087	Bongo+MountainNyala
97.4	0.669249772	Bongo+MountainNyala
97.5	0.266652927	Bongo+MountainNyala
97.6	0.452318715	Bongo+MountainNyala
97.7	0.509328401	Bongo+MountainNyala
97.8	0.379389232	Bongo+MountainNyala
97.9	0.471642914	Bongo+MountainNyala
98	0.255902054	Bongo+MountainNyala
98.1	0.162927411	Bongo+MountainNyala
98.2	0.428610096	Bongo+MountainNyala
98.3	0.624596624	Bongo+MountainNyala
98.4	0.247514467	Bongo+MountainNyala
98.5	0.350538573	Bongo+MountainNyala
98.6	0.315446101	Bongo+MountainNyala
98.7	0.42838281	Bongo+MountainNyala
98.8	0.302336831	Bongo+MountainNyala
98.9	0.091086702	Bongo+MountainNyala
99	0.249051702	Bongo+MountainNyala
99.1	0.555086208	Bongo+MountainNyala
99.2	0.313625369	Bongo+MountainNyala
99.3	0.496395094	Bongo+MountainNyala
99.4	0.377974194	Bongo+MountainNyala
99.5	0.228485984	Bongo+MountainNyala
99.6	0.260098291	Bongo+MountainNyala
99.7	0.12260003	Bongo+MountainNyala
99.8	0.291727706	Bongo+MountainNyala
99.9	0.244652618	Bongo+MountainNyala
100	0.331048186	Bongo+MountainNyala
100.1	0.316203721	Bongo+MountainNyala
100.2	0.449684152	Bongo+MountainNyala
100.3	0.320260654	Bongo+MountainNyala
100.4	0.331940223	Bongo+MountainNyala
100.5	0.212410753	Bongo+MountainNyala
100.6	0.351736101	Bongo+MountainNyala
100.7	0.316242824	Bongo+MountainNyala
100.8	0.300012648	Bongo+MountainNyala
100.9	0.233316912	Bongo+MountainNyala
101	0.184580437	Bongo+MountainNyala
101.1	0.086724033	Bongo+MountainNyala
101.2	0.330288122	Bongo+MountainNyala
101.3	0.408420744	Bongo+MountainNyala
101.4	0.244491319	Bongo+MountainNyala
101.5	0.13292468	Bongo+MountainNyala
101.6	0.23659814	Bongo+MountainNyala
101.7	0.476552781	Bongo+MountainNyala
101.8	0.191857255	Bongo+MountainNyala
101.9	0.091764894	Bongo+MountainNyala
102	0.178278993	Bongo+MountainNyala
102.1	0.315233479	Bongo+MountainNyala
102.2	0.472625376	Bongo+MountainNyala
102.3	0.510587028	Bongo+MountainNyala
102.4	0.526132902	Bongo+MountainNyala
102.5	0.535441853	Bongo+MountainNyala
102.6	0.36217415	Bongo+MountainNyala
102.7	0.137343316	Bongo+MountainNyala
102.8	0.363532978	Bongo+MountainNyala
102.9	0.245869698	Bongo+MountainNyala
103	0.408129915	Bongo+MountainNyala
103.1	0.282176806	Bongo+MountainNyala
103.2	0.430675221	Bongo+MountainNyala
103.3	0.418086509	Bongo+MountainNyala
103.4	0.435680401	Bongo+MountainNyala
103.5	0.42707286	Bongo+MountainNyala
103.6	0.183417123	Bongo+MountainNyala
103.7	0.13465352	Bongo+MountainNyala
103.8	0.260367124	Bongo+MountainNyala
103.9	0.31071953	Bongo+MountainNyala
104	0.272990052	Bongo+MountainNyala
104.1	0.26887202	Bongo+MountainNyala
104.2	0.286089547	Bongo+MountainNyala
104.3	0.282611826	Bongo+MountainNyala
104.4	0.155339236	Bongo+MountainNyala
104.5	0.339633732	Bongo+MountainNyala
104.6	0.363496319	Bongo+MountainNyala
104.7	0.595467356	Bongo+MountainNyala
104.8	0.421911268	Bongo+MountainNyala
104.9	0.212191288	Bongo+MountainNyala
105	0.506566754	Bongo+MountainNyala
105.1	0.27139905	Bongo+MountainNyala
105.2	0.295398497	Bongo+MountainNyala
105.3	0.537946887	Bongo+MountainNyala
105.4	0.742814678	Bongo+MountainNyala
105.5	0.186501126	Bongo+MountainNyala
105.6	0.265895307	Bongo+MountainNyala
105.7	0.760672515	Bongo+MountainNyala
105.8	0.43529426	Bongo+MountainNyala
105.9	0.565411835	Bongo+MountainNyala
106	0.477090446	Bongo+MountainNyala
106.1	0.273354198	Bongo+MountainNyala
106.2	0.530192279	Bongo+MountainNyala
106.3	0.50012454	Bongo+MountainNyala
106.4	0.508561005	Bongo+MountainNyala
106.5	0.474973998	Bongo+MountainNyala
106.6	0.38479033	Bongo+MountainNyala
106.7	0.501688658	Bongo+MountainNyala
106.8	0.458570302	Bongo+MountainNyala
106.9	0.562114966	Bongo+MountainNyala
107	0.501979487	Bongo+MountainNyala
107.1	0.752077194	Bongo+MountainNyala
107.2	0.401418868	Bongo+MountainNyala
107.3	0.510249765	Bongo+MountainNyala
107.4	0.575038498	Bongo+MountainNyala
107.5	0.222069187	Bongo+MountainNyala
107.6	0.464650814	Bongo+MountainNyala
107.7	0.273884532	Bongo+MountainNyala
107.8	0.313864875	Bongo+MountainNyala
107.9	0.408442739	Bongo+MountainNyala
108	0.274180248	Bongo+MountainNyala
108.1	0.185740328	Bongo+MountainNyala
108.2	0.569231707	Bongo+MountainNyala
108.3	0.432833216	Bongo+MountainNyala
108.4	0.3103285	Bongo+MountainNyala
108.5	0.512368657	Bongo+MountainNyala
108.6	0.449437315	Bongo+MountainNyala
108.7	0.085389155	Bongo+MountainNyala
108.8	0.258258008	Bongo+MountainNyala
108.9	0.757971966	Bongo+MountainNyala
109	0.48774845	Bongo+MountainNyala
109.1	0.307574185	Bongo+MountainNyala
109.2	0.469580232	Bongo+MountainNyala
109.3	0.195409515	Bongo+MountainNyala
109.4	0.292480438	Bongo+MountainNyala
109.5	0.244532865	Bongo+MountainNyala
109.6	0.108701124	Bongo+MountainNyala
109.7	0.534742887	Bongo+MountainNyala
109.8	0.287573016	Bongo+MountainNyala
109.9	0.313620481	Bongo+MountainNyala
110	0.135642581	Bongo+MountainNyala
110.1	0.335364176	Bongo+MountainNyala
110.2	0.165469349	Bongo+MountainNyala
110.3	0.268869576	Bongo+MountainNyala
110.4	0.073451018	Bongo+MountainNyala
110.5	0.362526077	Bongo+MountainNyala
110.6	0.360558709	Bongo+MountainNyala
110.7	0.167209675	Bongo+MountainNyala
110.8	0.350062005	Bongo+MountainNyala
110.9	0.406287188	Bongo+MountainNyala
111	0.246052993	Bongo+MountainNyala
111.1	0.613862859	Bongo+MountainNyala
111.2	0.479947407	Bongo+MountainNyala
111.3	0.239019591	Bongo+MountainNyala
111.4	0.146764199	Bongo+MountainNyala
111.5	0.350949154	Bongo+MountainNyala
111.6	0.204315705	Bongo+MountainNyala
111.7	0.285107084	Bongo+MountainNyala
111.8	0.157135284	Bongo+MountainNyala
111.9	0.434143166	Bongo+MountainNyala
112	0.506708502	Bongo+MountainNyala
112.1	0.253027986	Bongo+MountainNyala
112.2	0.191278042	Bongo+MountainNyala
112.3	0.260213156	Bongo+MountainNyala
112.4	0.530901021	Bongo+MountainNyala
112.5	0.351440385	Bongo+MountainNyala
112.6	0.269712734	Bongo+MountainNyala
112.7	0.294005454	Bongo+MountainNyala
112.8	0.371744602	Bongo+MountainNyala
112.9	0.306146926	Bongo+MountainNyala
113	0.320289982	Bongo+MountainNyala
113.1	0.251590951	Bongo+MountainNyala
113.2	0.351098234	Bongo+MountainNyala
113.3	0.319060682	Bongo+MountainNyala
113.4	0.337175133	Bongo+MountainNyala
113.5	0.307681718	Bongo+MountainNyala
113.6	0.369562167	Bongo+MountainNyala
113.7	0.32436891	Bongo+MountainNyala
113.8	0.497903002	Bongo+MountainNyala
113.9	0.447995393	Bongo+MountainNyala
114	0.111830339	Bongo+MountainNyala
114.1	0.178769491	Bongo+MountainNyala
114.2	0.464215794	Bongo+MountainNyala
114.3	0.365754516	Bongo+MountainNyala
114.4	0.507515001	Bongo+MountainNyala
114.5	0.430900063	Bongo+MountainNyala
114.6	0.368965847	Bongo+MountainNyala
114.7	0.327499592	Bongo+MountainNyala
114.8	0.344340752	Bongo+MountainNyala
114.9	0.174889743	Bongo+MountainNyala
115	0.223923156	Bongo+MountainNyala
115.1	0.159222894	Bongo+MountainNyala
115.2	0.337522172	Bongo+MountainNyala
115.3	0.206579279	Bongo+MountainNyala
115.4	0.407846419	Bongo+MountainNyala
115.5	0.434558635	Bongo+MountainNyala
115.6	0.421288065	Bongo+MountainNyala
115.7	0.525939831	Bongo+MountainNyala
115.8	0.296029033	Bongo+MountainNyala
115.9	0.421346719	Bongo+MountainNyala
116	0.139864724	Bongo+MountainNyala
116.1	0.328929294	Bongo+MountainNyala
116.2	0.467036095	Bongo+MountainNyala
116.3	0.282797565	Bongo+MountainNyala
116.4	0.225202312	Bongo+MountainNyala
116.5	0.216361864	Bongo+MountainNyala
116.6	0.287531469	Bongo+MountainNyala
116.7	0.174303687	Bongo+MountainNyala
116.8	0.206742289	Bongo+MountainNyala
116.9	0.075226538	Bongo+MountainNyala
117	0.324029203	Bongo+MountainNyala
117.1	0.548568231	Bongo+MountainNyala
117.2	0.427537208	Bongo+MountainNyala
117.3	0.531338485	Bongo+MountainNyala
117.4	0.58428635	Bongo+MountainNyala
117.5	0.529549524	Bongo+MountainNyala
117.6	0.237170754	Bongo+MountainNyala
117.7	0.526035145	Bongo+MountainNyala
117.8	0.311281635	Bongo+MountainNyala
117.9	0.211960092	Bongo+MountainNyala
118	0.284791817	Bongo+MountainNyala
118.1	0.354407323	Bongo+MountainNyala
118.2	0.279718206	Bongo+MountainNyala
118.3	0.390733982	Bongo+MountainNyala
118.4	0.054331621	Bongo+MountainNyala
118.5	0.287289519	Bongo+MountainNyala
118.6	0.458949112	Bongo+MountainNyala
118.7	0.428258169	Bongo+MountainNyala
118.8	0.463323757	Bongo+MountainNyala
118.9	0.066414928	Bongo+MountainNyala
119	0.289034489	Bongo+MountainNyala
