branch	chrbin	group	chr	pos	A	B	C	Q
b	3	75	3	79	3244.3374	-192.23955	1773.813896	1713778730
b	3	80	3	80	3518.1355	9472.752581	1044.79208	1386032010
b	3	80	3	81	-2288.46438	1409.27138	5461.229057	1763819800
b	3	80	3	82	4215.1602	6424.2083	3438.8465	1192351090
b	3	80	3	83	-103.12696	1920.51976	9453.12533	2229824980
b	3	80	3	84	6.33738	1186.37112	-212.40316	1151576400
b	3	85	3	85	-2518.17892	-497.47554	6413.73145	1457133260
b	3	85	3	86	-149.144205	4149.7147	-2097.73076	819900600
b	3	85	3	87	7278.38744	291.75668	10108.3421	1521374100
b	3	85	3	88	-1862.11212	-4096.68234	-1991.2642	2262407970
b	3	85	3	89	345.09882	1335.65832	524.28714	1025337640
b	3	90	3	90	-3648.43849	6323.49458	1605.9967	1747678360
b	3	90	3	91	1778.01174	6332.34094	5508.411561	1803453032
b	3	90	3	92	2561.70565	854.94658	7708.61597	1702266620
b	3	90	3	93	-3023.62887	-238.08717	8617.72216	1957508360
b	3	90	3	94	248.0901	7078.60166	11672.93242	2639764440
b	3	95	3	95	3762.4387	5322.5614	3475.37348	1998061600
b	3	95	3	96	5184.02346	4386.02963	4167.725	1494342000
b	3	95	3	97	5954.86496	9320.017	1882.22225	2395216160
b	3	95	3	98	1348.883558	10099.71006	5749.910474	2145847600
b	3	95	3	99	3853.58153	6673.137	2559.3269	1590989770
b	3	100	3	100	-2321.9361	4019.58555	9119.09946	2886898630
b	3	100	3	101	6235.111362	5113.954389	3574.280566	1866734800
b	3	100	3	102	9568.790933	3106.548985	4249.37591	2755247760
b	3	100	3	103	-4127.19746	4104.50057	1695.437376	1711882670
b	3	100	3	104	11277.03519	4431.97109	2948.10513	341668720
b	3	105	3	105	4526.05712	2003.0013	2241.35952	559359490
b	3	105	3	106	18085.7768	4829.71878	5875.56471	1716431200
b	3	105	3	107	6995.425641	5918.453171	7460.12956	1531157530
b	3	105	3	108	4553.166351	8769.60698	6481.496946	1936778820
b	3	105	3	109	3091.2879	-376.2318	9324.41937	1510272150
b	3	110	3	110	2449.41632	469.80957	5325.24461	942522600
b	4*	0	4	0	40395.1297	9063.16187	-134.335963	1572883920
b	4*	0	4	1	24842.18783	5833.18111	7439.670386	1004851940
b	4*	0	4	2	1083.8618	5203.3247	3779.41097	890367410
b	4*	0	4	3	3344.224	5405.51	4440.18048	1166257790
b	4*	0	4	4	11865.52475	13137.00674	12824.01371	2028690530
b	4*	5	4	5	13194.402	2578.7288	6796.32175	1966645100
b	4*	5	4	6	10299.7826	6777.79071	4608.47798	2361620340
b	4*	5	4	7	-3065.47404	4806.04864	6055.68272	2372183360
b	4*	5	4	8	6246.6595	302.91877	213.894003	1440347550
b	4*	5	4	9	9469.40322	5661.382	5945.02876	2149631330
b	4*	10	4	10	10950.77719	8014.29839	2135.5002	2134679780
b	4*	10	4	11	20188.85918	16278.29564	10111.36459	1546904010
b	4*	10	4	12	11405.7723	6900.37248	12210.20562	1799445400
b	4*	10	4	13	6510.8588	9271.88835	6680.02549	1413659490
b	4*	10	4	14	4495.40265	-1235.88472	8134.359031	1991062080
b	4*	15	4	15	1134.5884	4946.560068	2199.82767	1394133000
b	4*	15	4	16	-6798.17556	11826.87255	9110.16302	1990763740
b	4*	15	4	17	9699.8712	2352.0888	9634.8173	1774572980
b	4*	15	4	18	6997.91457	3045.4497	2749.71476	2115337000
b	4*	15	4	19	2567.5311	8552.44502	5262.38051	1779552100
b	4*	20	4	20	966.8585	2171.873	1304.82035	1326738780
b	4*	20	4	21	1922.7815	7324.9324	173.781091	1427248860
b	4*	20	4	22	4116.54788	-6514.184404	1105.33861	1031785440
b	4*	20	4	23	-627.34578	1189.98482	1606.6713	1266545580
b	4*	20	4	24	-5091.0488	1790.2532	2338.46701	889123550
b	4*	25	4	25	3239.05327	7239.002013	1716.57698	2445108830
b	4*	25	4	26	6650.41027	-1620.087144	8033.2732	2444106110
b	4*	25	4	27	-661.758803	-663.62858	700.44848	2123958630
b	4*	25	4	28	7482.635273	4140.9642	1609.65071	1742820920
b	4*	25	4	29	-1020.76923	4698.82426	6024.96324	1403364130
b	4*	30	4	30	1430.1602	7108.870725	7614.9226	1709199520
b	4*	30	4	31	3081.88777	8592.7257	8520.22583	1872147000
b	4*	30	4	32	810.69793	1912.50458	932.9124	821204450
b	4*	30	4	33	8314.3107	9809.71075	5203.9898	1344446500
b	4*	30	4	34	8946.72629	2705.70038	4732.57655	1177269800
b	4*	35	4	35	-427.55055	4638.28258	-1522.71789	1470914950
b	4*	35	4	36	231.9434	2564.87185	1280.17354	1306680730
b	4*	35	4	37	-410.0383	6481.64913	5686.72319	2051716750
b	4*	35	4	38	4563.66636	3085.065785	5888.68337	1425450150
b	4*	35	4	39	2962.67318	9869.19009	4556.67004	1745008150
b	4*	40	4	40	-10845.9938	-5355.88417	1075.43954	2306371610
b	4*	40	4	41	-822.55903	-779.30226	5353.372217	2394099458
b	4*	40	4	42	2305.64451	3105.384549	4251.72389	1957668200
b	4*	40	4	43	2426.4194	1404.58922	4734.7044	1726127160
b	4*	40	4	44	6990.200777	9139.57121	4401.942135	1575545010
b	4*	45	4	45	-3860.1677	4745.0722	-766.1101	664603500
b	4*	45	4	46	6883.66926	2570.903885	2871.874293	1261279130
b	4*	45	4	47	-2962.0767	8161.23443	7043.43827	1334100660
b	4*	45	4	48	5831.27405	1407.77538	4159.27004	971138730
b	4*	45	4	49	4956.83712	6014.04273	3849.3972	632235590
b	4*	50	4	50	5990.67687	5598.857903	7176.4256	1422053720
b	4*	50	4	51	5958.39284	3244.475965	4279.40011	2192046550
b	4*	50	4	52	7229.4085	336.29227	4450.820404	1676528970
b	4*	50	4	53	12842.8346	730.10111	5467.20797	1447686810
b	4*	50	4	54	8812.1367	2734.4924	5347.9873	1277501820
b	4*	55	4	55	-10867.15006	8828.3739	4977.7375	1411045080
b	4*	55	4	56	1179.67438	5997.8455	-219.353316	1715592800
b	4*	55	4	57	320.31655	2755.887182	8056.64153	2020029700
b	4*	55	4	58	-1104.33656	6732.4168	3597.107439	1931253300
b	4*	55	4	59	327.58715	7810.272301	2178.18582	1509400070
b	4*	60	4	60	234.74318	1338.091583	2648.6825	1012547600
b	4*	60	4	61	974.000924	-2652.85766	2395.88055	1728876330
b	4*	60	4	62	1665.76549	2059.189	11127.12585	1548243820
b	4*	60	4	63	3882.85127	5618.36485	4720.57367	1918460930
b	4*	60	4	64	9167.537015	2674.102935	5714.2027	1777703160
b	4*	65	4	65	3110.8702	-685.278092	1587.6395	1870950600
b	4*	65	4	66	1958.22779	474.03582	5463.2397	1151980210
b	4*	65	4	67	5800.91684	-1019.00299	2344.90261	1651100010
b	4*	65	4	68	6901.062	7261.14177	-3412.13283	1447143100
b	4*	65	4	69	3537.02941	-1817.54273	-1661.49508	1329603100
b	4*	70	4	70	4396.46099	-138.858516	-1907.908046	1777070970
b	4*	70	4	71	1285.97936	321.17255	2706.37994	1988625440
b	4*	70	4	72	4132.31483	3823.753992	2023.309521	2132967670
b	4*	70	4	73	6991.3969	6056.35423	5284.27347	2063291940
b	4*	70	4	74	-3970.70008	4193.80835	7606.887801	1945768650
b	4*	75	4	75	-2735.4561	4102.04077	6272.396628	1783097140
b	4*	75	4	76	3624.10639	249.55395	5186.75353	2384331430
b	4*	75	4	77	7545.12216	681.127874	9524.226578	2567269120
b	4*	75	4	78	1237.3833	5405.396033	6115.35975	1467811600
b	4*	75	4	79	6569.59707	2684.78501	7574.61938	2055127190
b	4*	80	4	80	8199.29794	-1448.58851	5444.38922	1875520600
b	4*	80	4	81	2504.68394	5394.14037	12502.08172	1745303900
b	4*	80	4	82	1745.2433	6127.01726	1405.0789	1451456410
b	4*	80	4	83	12273.561	3399.020916	-3608.64749	2661144800
b	4*	80	4	84	3321.8038	10666.17419	11309.2698	2310603400
b	4*	85	4	85	3517.71153	-1881.4448	5028.62305	1448439100
b	4*	85	4	86	7239.833217	5399.25352	5088.35976	1951709572
b	4*	85	4	87	9107.23037	167.66882	5090.63462	2150476250
b	4*	85	4	88	16524.54933	6239.18129	9726.746744	1436567190
b	4*	85	4	89	11117.69177	4444.95333	1696.270793	1137992730
b	4*	90	4	90	662.0797	933.05779	962.5598	262596150
b	5	0	5	0	8296.7712	1784.295453	-957.039	719134580
b	5	0	5	1	964.3375	190.30131	-1389.58802	441348700
b	5	0	5	2	1882.99562	825.20669	1297.24583	1000232840
b	5	0	5	3	7248.7779	1255.14862	3931.81151	647005310
b	5	0	5	4	3741.25582	-4511.9504	1101.809331	1711863180
b	5	5	5	5	3549.625944	1691.94148	-1821.22738	685650610
b	5	5	5	6	6058.9957	6652.00373	-367.25601	1299576100
b	5	5	5	7	1940.440891	5278.82436	5216.47922	1225576370
b	5	5	5	8	4446.9536	2320.4512	5806.03817	1007906600
b	5	5	5	9	4586.032015	2542.48628	2561.13	1578528800
b	5	10	5	10	32.6935	1583.316313	2530.44514	1804170330
b	5	10	5	11	3039.8676	-1353.46644	2490.2548	849859430
b	5	10	5	12	8860.97864	7286.15627	202.53687	1769664400
b	5	10	5	13	7454.43538	8105.560661	8061.48926	1980906000
b	5	10	5	14	7816.842746	-4043.89062	2979.83122	1483094610
b	5	15	5	15	9074.93693	9304.381868	7730.76126	1310657310
b	5	15	5	16	10590.70683	1200.462992	4368.41667	1779130530
b	5	15	5	17	15594.9139	1409.2049	11741.11055	1476462080
b	5	15	5	18	879.022514	803.45066	6606.770233	1657940900
b	5	15	5	19	2989.0754	1424.7482	2308.71092	2176134430
b	5	20	5	20	3393.31075	9569.92108	7402.23572	2081396340
b	5	20	5	21	5516.68801	6903.2869	5018.49129	2117036000
b	5	20	5	22	-77.4307	4254.955207	1697.69546	1226769300
b	5	20	5	23	6411.01317	4561.44309	4232.75065	1909080830
b	5	20	5	24	-426.652	-486.95123	923.044	1282848300
b	5	25	5	25	1829.70107	1143.00265	2501.74494	1334024840
b	5	25	5	26	3182.799978	6467.3679	4459.14064	1665605830
b	5	25	5	27	10263.1203	9938.94039	8771.29961	1607034900
b	5	25	5	28	-86.5239	-383.32535	8629.63582	1300679070
b	5	25	5	29	-3430.46294	1809.355	3458.312763	1512191856
b	5	30	5	30	4527.27145	3985.51469	1648.80358	2177015320
b	5	30	5	31	2750.5992	1149.6895	6105.52924	1587926240
b	5	30	5	32	-4037.076818	3058.75587	2346.827279	1971972070
b	5	30	5	33	-40.55842	-3549.08485	2991.86113	1399628400
b	5	30	5	34	-3297.9304	7330.11713	6623.15994	1749308640
b	5	35	5	35	4437.149	-2337.95414	8423.62206	1962621600
b	5	35	5	36	1769.311667	-3230.44961	9229.77626	1516563010
b	5	35	5	37	4905.76082	3832.38538	11723.40866	1662062710
b	5	35	5	38	5686.16517	-623.28549	3268.51494	1779296060
b	5	35	5	39	4521.302371	1690.79887	203.88948	1942452430
b	5	40	5	40	5356.58194	6181.123969	10370.38787	2073655690
b	5	40	5	41	5675.079858	6303.63039	2749.087026	2403298400
b	5	40	5	42	7169.1665	-2751.04988	7142.59614	1307198560
b	5	40	5	43	12540.72151	2105.18675	6443.2266	1763932330
b	5	40	5	44	9429	3459.51358	2287.75077	1277418100
b	5	45	5	45	5217.66065	3937.28546	2945.408931	2470631220
b	5	45	5	46	5425.573079	6602.565608	8145.43659	3372227800
b	5	45	5	47	5752.03788	-308.009686	10127.38118	3064586600
b	5	45	5	48	2409.589532	7555.32043	9160.80436	1672197800
b	5	45	5	49	7673.12523	6948.06936	2586.06371	2192868540
b	5	50	5	50	8331.9124	-337.8034	-1760.70167	2073849400
b	5	50	5	51	15109.89478	2363.70774	11646.77338	2477600490
b	5	50	5	52	7377.56723	9738.15784	7504.4861	2050145500
b	5	50	5	53	2895.97203	3434.75817	6052.91768	1419923100
b	5	50	5	54	13358.248	8002.69137	1951.1717	1470837650
b	5	55	5	55	19124.38483	9351.202772	7513.0372	1930539530
b	5	55	5	56	10692.75567	2225.14883	4029.5392	697635360
b	5	55	5	57	9652.94634	6378.22857	2166.442921	1161951520
b	5	55	5	58	16154.79477	6290.608594	8959.259154	1462458570
b	5	55	5	59	11601.84021	3931.50532	329.0125	547622390
b	6	0	6	0	-2219.222614	4932.44019	1944.40248	2020814810
b	6	0	6	1	4532.43373	1081.92317	2063.34819	1341136760
b	6	0	6	2	6837.97033	6765.20889	5086.455456	1415876930
b	6	0	6	3	-1530.45174	-1882.97088	3109.43101	1247379274
b	6	0	6	4	2310.8735	1748.629527	-2049.539201	1355369880
b	6	5	6	5	2757.620038	1268.2325	4039.96986	750103310
b	6	5	6	6	763.33731	2133.65122	-5019.019	1083525390
b	6	5	6	7	3318.9853	-735.01488	9306.86448	1580149220
b	6	5	6	8	5661.35899	10348.1696	4255.2896	1298573200
b	6	5	6	9	8290.2798	1971.68864	1000.4592	479649030
b	6	10	6	10	6569.4982	3336.83934	2684.059242	661271700
b	6	10	6	11	-2612.173	2375.5597	3494.0386	444112510
b	6	10	6	12	11261.834	320.67657	2590.74576	2175247430
b	6	10	6	13	-2063.24345	-4373.2974	3296.226913	2291699280
b	6	10	6	14	4608.25754	1648.86113	2538.52801	1647093060
b	6	15	6	15	8258.39029	2167.25329	3450.0216	1622345900
b	6	15	6	16	5842.865922	3829.74423	7141.57703	1514399700
b	6	15	6	17	-2542.81009	4638.21492	629.12472	1297080000
b	6	15	6	18	11268.35972	7207.296983	1237.48063	1791792990
b	6	15	6	19	2103.3238	4007.205081	3396.35505	1172660790
b	6	20	6	20	2955.14391	-408.95706	2643.20616	1378092180
b	6	20	6	21	7110.829731	8029.3655	3339.974615	1510406360
b	6	20	6	22	1754.1963	1610.50958	3720.706383	1008919900
b	6	20	6	23	5847.323503	360.1773	5138.616387	1113691480
b	6	20	6	24	6862.98293	12225.81559	7031.7215	2209182100
b	6	25	6	25	10137.92596	5545.279573	6032.94407	2330224320
b	6	25	6	26	1583.65374	2790.01895	6539.03605	1550074700
b	6	25	6	27	7750.134359	-622.8117	3178.24537	1536830030
b	6	25	6	28	-1197.8751	5062.97489	2435.10361	1977732900
b	6	25	6	29	10035.8548	6235.55486	2615.20773	1998622180
b	6	30	6	30	17175.77839	-1342.11126	-1815.360464	1738487220
b	6	30	6	31	18989.11042	6336.04997	6353.7901	1821867180
b	6	30	6	32	11893.0607	8555.99392	7613.20751	1174460790
b	6	30	6	33	20201.14713	10526.55603	5766.59572	1606949160
b	6	30	6	34	7555.733499	2343.619361	5577.16479	533921494
b	7	0	7	0	10764.68241	6318.79134	2837.812273	1313904990
b	7	0	7	1	1403.893956	3300.6548	-4549.02561	1465518380
b	7	0	7	2	8412.54979	2156.90005	6288.31086	1444773920
b	7	0	7	3	11713.8679	3959.6632	9526.0462	878942800
b	7	0	7	4	10953.82239	6950.0089	9990.25595	1505857990
b	7	5	7	5	5381.49979	990.24496	3489.20335	1057906670
b	7	5	7	6	4978.43366	5912.56084	4276.37692	1289313476
b	7	5	7	7	2289.6663	1962.41619	2828.3973	581885180
b	7	5	7	8	-2420.08763	6185.442618	7519.364182	1597434660
b	7	5	7	9	4717.724	-77.33192	1808.7454	1072776520
b	7	10	7	10	1003.553204	5773.23177	2365.985938	1222181210
b	7	10	7	11	2039.7386	3454.239751	5597.771372	1103993180
b	7	10	7	12	8930.72712	2309.330527	12574.65768	1554762800
b	7	10	7	13	681.40521	5118.41143	4022.15	1006516430
b	7	10	7	14	-5178.6245	3394.14422	3212.6686	840326563
b	7	15	7	15	3597.79302	11124.71681	5575.874939	1965514270
b	7	15	7	16	3614.926	2757.7371	11001.68854	1877080830
b	7	15	7	17	2165.89141	2651.12224	7877.99807	1261496110
b	7	15	7	18	-1255.84652	2076.7882	2802.54799	1161812330
b	7	15	7	19	-3055.23313	1068.50138	2497.05732	1848602300
b	7	20	7	20	1498.31767	-1629.690966	4540.50494	1956909570
b	7	20	7	21	3143.97929	2461.53816	7566.43174	1628953700
b	7	20	7	22	8598.02501	4284.47973	2981.03085	2636778150
b	7	20	7	23	7911.42202	4640.017557	2908.5452	1896261620
b	7	20	7	24	3881.7016	945.42419	2714.859	2088264660
b	7	25	7	25	5743.13991	3255.26642	9675.41511	1855447700
b	7	25	7	26	3340.9586	1280.80661	1436.07285	2028759700
b	7	25	7	27	12726.4663	1007.1851	8460.65872	1249506600
b	7	25	7	28	5265.89217	7092.8436	4745.47027	2238301130
b	7	25	7	29	6681.869	2296.43899	3323.15883	1081319740
b	7	30	7	30	7535.61896	1217.54788	3429.34769	1394301380
b	7	30	7	31	12485.58342	4701.24841	10268.99526	2470592600
b	7	30	7	32	5539.6721	96.68131	7779.990397	2132441160
b	7	30	7	33	22427.74259	7620.54638	8405.690979	3128417090
b	7	30	7	34	19064.88465	6250.37292	5757.2482	1322913080
b	7	35	7	35	20403.47664	3822.255128	5540.020584	1011211830
b	7	35	7	36	2127.1384	108.13901	1537.2398	229429450
b	8	0	8	0	-6942.5844	638.05934	3382.821257	1751845370
b	8	0	8	1	5836.6304	358.0936	4552.76941	1518524910
b	8	0	8	2	3131.81069	-382.4911	-1370.11665	1324215310
b	8	0	8	3	107.8274	4494.2147	3920.049693	1354063380
b	8	0	8	4	5634.6611	2265.79997	3822.039274	868520000
b	8	5	8	5	5145.11394	1297.3245	2557.66954	1051462800
b	8	5	8	6	12382.8195	9763.99362	4929.34416	1124142410
b	8	5	8	7	-711.72594	9384.1146	25.1069	838946900
b	8	5	8	8	673.54	1020.64081	2024.29798	896768740
b	8	5	8	9	9123.9127	3403.9205	5520.93722	1412764890
b	8	10	8	10	991.7619	1740.33418	5566.21549	1011946070
b	8	10	8	11	2941.03527	4997.943457	3848.29732	1403167980
b	8	10	8	12	6449.30017	2258.05887	2786.50908	1360221030
b	8	10	8	13	4144.94544	11639.9101	8334.346859	1965293100
b	8	10	8	14	-507.9345	6317.24382	6817.658612	2576963400
b	8	15	8	15	8509.381744	6395.595794	6118.14544	1374562100
b	8	15	8	16	5681.38291	9089.378708	6387.048756	2765217500
b	8	15	8	17	2631.21643	-7.27111	2383.64405	1970904200
b	8	15	8	18	5477.41517	5504.51503	5339.9005	1125969400
b	8	15	8	19	6687.37289	4844.3297	2506.50371	727004200
b	8	20	8	20	8187.7519	13985.19134	6406.94825	1882952800
b	8	20	8	21	7418.729914	5347.03545	9499.72698	2244765000
b	8	20	8	22	7749.33465	2152.386559	7447.11185	2315651900
b	8	20	8	23	6761.21962	-162.45687	5290.9249	1165582600
b	8	20	8	24	7609.18754	6903.37635	10086.20354	2051925750
b	8	25	8	25	23097.36627	3443.50693	15536.8977	2499393900
b	8	25	8	26	13124.20179	7595.736518	13795.45923	1742769940
b	8	25	8	27	23036.4544	30.00531	3642.27672	895330160
b	8	25	8	28	8799.8674	2675.40298	1462.69777	671624340
b	9	0	9	0	1882.40188	2982.404	4075.0638	821436700
b	9	0	9	1	5106.1935	6817.663103	8306.71838	1538540200
b	9	0	9	2	5791.4743	1306.13287	3281.44629	1280463080
b	9	0	9	3	18283.9139	4421.73045	5620.6955	1822590070
b	9	0	9	4	5027.527	4527.524248	2242.78055	673924310
b	9	5	9	5	7630.07499	3250.9537	5646.12701	1650841620
b	9	5	9	6	2973.512535	6175.002936	3442.89369	2118589410
b	9	5	9	7	6045.44887	5088.6119	2249.136458	1569343990
b	9	5	9	8	2688.29559	3146.82447	-848.4192	1910024900
b	9	5	9	9	3639.6132	912.637165	1263.70866	1088013310
b	9	10	9	10	3076.85936	4890.20769	6271.54996	1568930400
b	9	10	9	11	4573.02561	7058.35515	3504.387167	2852960030
b	9	10	9	12	6286.00879	6807.48	3778.88445	1487805800
b	9	10	9	13	9229.78098	4814.62811	8016.84647	1986776600
b	9	10	9	14	8102.9329	3649.702892	444.65923	1733333940
b	9	15	9	15	6806.78896	3971.2916	5832.65069	1086611810
b	9	15	9	16	7145.04748	13895.18635	10829.06546	2751795480
b	9	15	9	17	6659.17615	6398.86821	7206.72909	2226063380
b	9	15	9	18	3839.23883	9311.53004	-133.15832	2160576560
b	9	15	9	19	19824.95378	10390.08612	16566.78443	2621995600
b	9	20	9	20	12998.04392	2195.83132	2036.603592	1976085930
b	9	20	9	21	17562.76926	6352.019464	5415.05034	1300224050
b	9	20	9	22	7216.864027	1775.3753	3237.80558	689574950
b	9	20	9	23	4486.6447	723.8064	1573.54433	385869700
b	10	0	10	0	13444.308	-143.00723	4741.273	612693930
b	10	0	10	1	11342.6444	4470.87424	1644.19621	756601010
b	10	0	10	2	14871.46216	7634.43771	9970.50361	1021899350
b	10	0	10	3	3052.32995	2755.226009	5231.93045	1120316580
b	10	0	10	4	8013.52748	2877.477264	9040.18895	2371791080
b	10	5	10	5	-1549.33622	2107.75207	5817.22168	1203459612
b	10	5	10	6	4986.56534	4395.6012	-1058.266621	999467600
b	10	5	10	7	3554.082193	8826.35489	3078.97639	1536494190
b	10	5	10	8	3647.80451	8485.92557	6734.895575	1890587190
b	10	5	10	9	8289.40117	8499.1343	8885.3186	2086147500
b	10	10	10	10	9580.0497	7598.89622	10290.96362	1841983240
b	10	10	10	11	5440.828344	-1531.11	3614.990627	1763202300
b	10	10	10	12	8451.28217	3733.6122	4258.83818	1772138310
b	10	10	10	13	16587.578	6130.18636	5352.40337	1985055000
b	10	10	10	14	6138.4213	7670.238865	6334.53701	2851823500
b	10	15	10	15	20577.5497	12640.63185	8340.919019	3524513700
b	10	15	10	16	11163.71131	2949.24979	1024.581663	1397673200
b	10	15	10	17	3252.82985	5271.79817	3889.45739	703929080
b	10	15	10	18	17243.686	4091.48956	3481.1884	883234360
b	10	15	10	19	14408.69488	2007.5384	2324.813439	521258140
b	11-28*	0	11	0	4334.04621	-1557.35413	1133.141	728460450
b	11-28*	0	11	1	2925.9195	2910.66894	-2079.96	575649310
b	11-28*	0	11	2	4829.9086	2655.06155	3375.2016	640008030
b	11-28*	0	11	3	5733.51025	9595.89254	8701.811182	2580825150
b	11-28*	0	11	4	4009.96127	5174.629024	643.61745	1822963290
b	11-28*	15	11	5	5393.07467	5472.9369	15697.81587	2679436620
b	11-28*	15	11	6	7500.1953	852.593356	3644.05523	1753645390
b	11-28*	15	11	7	4499.20403	2383.66633	2710.18333	1318816800
b	11-28*	15	11	8	7688.118	3806.944715	4114.628089	3067042670
b	11-28*	15	11	9	-198.29173	6017.06771	6281.4695	1803100180
b	11-28*	20	11	10	1725.73115	1723.88072	3966.81607	1062656640
b	11-28*	20	11	11	18720.07571	4938.880205	12953.06389	2735475820
b	11-28*	20	11	12	1016.52617	900.0812	4158.53988	2055639900
b	11-28*	20	11	13	6421.08106	4819.66289	9983.516867	2333461160
b	11-28*	20	11	14	11463.80817	7014.50235	12289.13732	2763971300
b	11-28*	5	11	15	4967.40881	5923.215342	4922.41508	1384018500
b	11-28*	5	11	16	23440.0053	1106.46922	8209.09833	2480538300
b	11-28*	5	11	17	33593.8834	13193.5351	8735.29021	1029398890
b	11-28*	5	11	18	21351.6812	1606.23872	3796.39267	1405502930
b	11-28*	5	11	19	-158.226	1224.85099	1132.0539	351375180
b	11-28*	20	12	0	12122.6983	6596.02969	5088.017508	853627700
b	11-28*	20	12	1	8436.1113	2312.723006	-690.9068	985532940
b	11-28*	20	12	2	6858.2146	6825.6468	-819.33715	674979500
b	11-28*	20	12	3	11121.8871	7969.7795	10449.58681	1284260400
b	11-28*	20	12	4	8814.28252	4860.261	7122.25408	1240762500
b	11-28*	25	12	5	1247.88123	8225.90115	11077.69898	1461656200
b	11-28*	25	12	6	5125.368555	7110.81658	5138.00162	1209477760
b	11-28*	25	12	7	3625.1676	1679.0214	966.71256	1067146600
b	11-28*	25	12	8	4813.9178	-2986.62896	6079.20898	717029120
b	11-28*	25	12	9	2991.962	4849.1937	4238.76932	1558064500
b	11-28*	10	12	10	4991.64849	4907.29326	11095.20334	2561406500
b	11-28*	10	12	11	8190.93366	5887.32329	7703.8877	1473500160
b	11-28*	10	12	12	5226.89246	75.37228	11046.2181	3102981600
b	11-28*	10	12	13	14073.8803	6499.8486	8755.0804	1866471220
b	11-28*	10	12	14	10455.56095	2813.570462	5310.43866	2082200400
b	11-28*	25	12	15	10153.9063	8007.33542	12302.7791	2174819800
b	11-28*	25	12	16	5288.7768	7243.42104	8711.322758	1786002452
b	11-28*	25	12	17	4925.43328	-255.6011	7303.06655	2202919100
b	11-28*	25	12	18	18075.49747	6313.61317	5738.649657	1392421940
b	11-28*	25	12	19	7041.5065	2784.441518	2057.2805	534253430
b	11-28*	30	13	0	7765.008286	3126.07996	6997.681082	1300929062
b	11-28*	30	13	1	13830.22606	3357.3101	5122.434087	1207030400
b	11-28*	30	13	2	20380.7904	8968.5174	6686.9305	1066969200
b	11-28*	30	13	3	9394.20118	4354.86627	7892.263733	1170141540
b	11-28*	30	13	4	5262.4575	5445.50174	6108.10724	2028742050
b	11-28*	15	13	5	336.45562	3507.9428	3812.75301	2575328800
b	11-28*	15	13	6	-3090.53977	1618.79697	8855.40154	1349712280
